mesure,BasRhinClés,BasRhinPreferredNgram,BasRhinAvoidedNgram
Craig,KNX,kannsch; kann‘sch; kann’sch; könnsch; gunsch; kanisch; könsch,kunnsch; kännsch; kensch; kennsch; kansch
Craig,TRTS,derzue; drzue; dryzeh; dürts; dr'zue; dreidausig; düürts; drizeh; drzüe; trotz,derzüe; derzüa; drzüa; derzü; trutze; trotze; trutz
Craig,LTX,ladsch; leitsche; liedsch,litsch; ledichi; letsch
Craig,HVX,hawich; haw’ich; hawwich,haw-ich; haw-ichs
Craig,PF,buffer; buewe; böfe; böfi; pfi; pfoo; piff; puffer; pfüi,bif; pfui; buwe; paff; büewe
Craig,AT,odder; et; adieu; ente; yoyotte; idée; auto; ent; ant; été; uud; enten; unten; aante; adié; adien; änt; antuen; edü; ehder; enttäu; etui; eytt; idé; ideen; ieijt; iiede; ont; ooeht; öönt; out; ud; yoyote; einte,oder; adie; idee; eder; unte; unter; edder; otto; unta; edi; ütter; ad; ado; anté; anto; ato; ed; oden; öder; ut; ait; ett; eid; eint
Craig,TNKS,dingse; donnix,dings; dunkes; danks; denks
Craig,TRPFL,tröpfel; trepfele,dröpfele; träpfle; tröepfle
Craig,FRTRY,verdrähje; vertröje; v'rträueje; verdraije; vertraje; vertröuje,furttrage; verdraje; vertroje
Craig,KSN,gsin; g'sin; g’sin; gsehn; cousin; gsehne; cousine; g’sinn; g'sehn; g'sinn; g’sähn; g’sehn; g'sähn; g'sahn; g’sähne; kusin; gsahne; g‘sinn; g’sæhne; g'sen; casino; cusin; chauson; g’'sinn; g’sæhn; g’sehne; gesehne; gesin; gießen; kissen; gsahn; g’sahn; gsähn,gsinn; cüsin; cüsine; g’sahne; gsähne; g'sien; gassen; gessen
Craig,PLNT,b’elendt; belohnt; blund; blond; blondi; plunder,blinde; blind; blinder; blonde; blend; blunde
Craig,HRTS,herz; herze; härzig; herzen; herzi; hierzu; herzig,harz; harze; harza; harzig; härze; härz; härzich; herodes; herts
Craig,HS,hosse; hüss; heiße; huus; haus; hüß; hieser; hoose; heiß; haiss; häiß; haiße; hiz; haiß; haz; hiesig; hüess; hoos; hüüs; haisse; hasse; häiße; haas; haißer; hase; haße; häus; hausen; hauser; häuser; heis; heiz; housse; hüsse,hüs; heiss; heisse; hass; hose; häiss; heissa; häise; hause; hüse; hiser; heisser; has; hosen; hais; häisser; häissi; heißa; heissen; heißi; hiess; hus; hüsah; hüssier; häisse
Craig,TVT,dabeet; devient,debatte; devant
Craig,VRLPT,verlobt; verleebt; verliebt; verliebti; v'rlebt; v'rliebt; verlebten; verliebter,verliabte; verliebte; verlabt; verlebt
Craig,FRLRN,verloren; verlieren,verlor'n; verlorene
Craig,AFKV,aufgabe; uffgawe; uffgabe,ufghoba; ufghowa
Craig,YTS,jez; jeds; j'étais; jetzi; jetzig; juteuse,jetz; judas; 'jetz; jüdas; jedes
Craig,APSTS,absätz; absits,absatz; abseits; absetze
Craig,HNKR,hinger; hingere; hanker; henkereij,hunger; henker; hungere; hungrig
Craig,HNTL,händel; händle; handle; hantle; heendel; hundel,hàndle; hàndel; handla; hündel; hündele; handel
Craig,KSTST,g’setzt; g'sitzt; gesetzt,g'setzt; gsetzt
Craig,SVL,sybille; sawel; sowohl; säbel; savel; säwel; sobal,sobol; soball; zviel; sàwel; sebal; soviel
Craig,TRFX,derfsch; dærfsch; derf‘sch; derfsh,derf’sch; drejfachs
Craig,KMTR,kummediere; kummt’r; kummt'r; kummedeere; kummedier; kummt‘r; kummedire,kummt-r; kummadiera; kummt-er; kummtr
Craig,AVRM,iewerem; iwerm; überm; uewerem; üwerem,üewerem; iüewerem; üiewerem; üwer-m
Craig,FRT,fraid; ferti; ferdi; fort; fridde; füehrt; freude; verrote; ferdig; fröujt; fraijt; freaut; fridda; fröüjt; fuehrt; viert; fierdaa; freuden; verroot; frait; verroote; forte; fyrdi; frida; ferte; fiert; fochter; fraidig; fräjt; fredde; freud; friddaa; friddi; fried; friedde; friejt; froid; fröijt; frudaa; füert; furd; verrat; verrode; vordi; freut; vierte; fröjt,freid; furt; friede; fertig; freide; fritig; vérité; fahrt; fiehrt; fred; verrota; forder; fräid; firt; freidig; fride; frieda; füerdi; verrot; freit; firtig; fertich; fiahrt; fierdäy; fräide; fräijt; frajt; freddy; frede; freida; freijt; front; verdäue; fraide; führt; fierdäj; frejt; fräit
Craig,HTS,hätts; hiz; haz; hatzi; heiz; het’s'; hetsich; hetze; hitzi,hitzig; hitz; hets; hats; hett-se; hitze; hetts
Craig,PLTL,plättle; blättel; plaît-il; plait-il,blättle; blatt’l; blättelich; plattle
Craig,PTSL,bezahlen; batzle; bezahl'; bezohle,bezahle; bezahl
Craig,PSS,böses; beeses; bis-es; bisehs; passez,böeses; boses; bsasse
Craig,TXT,deschto; dichdi; dichte; dest’; dicht; düschter; düster; teschta; teschtier; testa; thäscht; tichtig; toast; tschöjdi,desto; dichter
Craig,ARLXT,eralest; erleest,erlöst; erlöest
Craig,PRN,baron; brenner; braun; brunne; barone; baronne; bauern; bayern; beehren; bereuen; brannen; braune; bren; puren,brunna; brenn; brün; branne; brüne; brauner; bronner; büchon; brenne
Craig,XTRTS,stüerze; stuerze; sturz; stürze,stirze; stürz
Craig,KRL,kerl; charele; karl; grauel; köchel; korel; charel; cherle; chorale; gralle; kachler; grille,kächele; krall; kärl; gerle; kerle; küechle; küechel
Craig,FRTNXT,verdienscht; verdienschte,verdianst; verdienst
Craig,VL,wölle; wiel; wollen; wyl; voilà; veel; wyll; vil; wahle; voll; wöelle; velo; weiler; viell; weil; voila; voller; viele; viel; vieli; villa; wœlle; vill; ville; voulu; wähler; vélo; woelle; velle; vielen; voile; willen; welli; wahl; vala; wölli; vallée; veele; velli; vêlo; vieille; vile; vollen; waauel; wähl; wahlen; wählen; wajle; wäl; weilen; wellen; wöeller; woll; wöll; wôlle; voilä; wähle,wil; wohl; will; welle; wella; wille; weller; wälle; willa; well; wülle; volla; volle; 'will; ‘viel; vol; volée; wall; walle; weila; weile; wele; wello; willer; willi; willig; wohler; wel
Craig,VN,vun; von; wenn; wyn; wenne; wenni; wen; weni; wien; wahn; wanneh; wän; wo'ne; wähnen; wannee; veine; venn; venu; vun-; vun-i; vunn; wanner; we’nn; wehn; weine; weinen; wen-i; wini; wo-ne; wun; wunne; wohnen,wenig; wànn; wann; wänn; win; wohne; wu'n; wan; vin; wàn; wohn; vo-n; wann-i; wanne; waun; wein'; wene; wie'n; wohna; 'wenn; wie’n; wein
Craig,ANR,aaner; äner; ainer; annoch; anere; aunoch; in-ere; ääner; aanere; aanoch; aener; äinere; an-ere; än'r; änere; anhüche; annere; einre; in-e-ere; in’r; inner; inreich; anoch; einere,einer; äiner; aner; enere; in’re; unrüeich; in're; anhöre; innere
Craig,FNKR,finger; fianciere; fingre; vaincre,vinger; vinaigre
Craig,AML,emool; einmol; emilie; einmal; emole; emelie; aanmol; amelie; anmol; aimol; änmol; emile; unmöjli; äinmal; ainmol; ameli; ämol; e-mol; emal; enmal; unmöejli; unmöijli; äinmol,emol; eimol; amol; emil; amélie; äimol; emoll
Craig,AKRT,akkord; akkurat; akurat; ecarté,ag'hört; agàçiert; aghört; ikehrt
Craig,KTRY,geträuje; geträueje,getrage; getröje
Craig,KXPLT,g’spielt; gschpielt; g'schpielt; g'speelt; gschbielt; gspielt,g'spielt; g'spalte
Craig,KRPT,grobheite; g’erbte; gerbt; grobhäit; g’erbt,g'erbt; 'g'erbt; grabt; grobheit; groibt; grübbt; grübt
Craig,KFKST,g'fuxt; gewixt,g'fuchst; gewichsti; gfuxt
Craig,VRTN,werden; worden; würden; warten; worten; v'rdiene; v’rdiene; verdeene; vorrädner; warden,verdiane; verdiene; verdiena; verdoni
Craig,TRFR,drfor; drüwer; druewer; trafari; derfur; derfor; derf’r; dörfer; derfer; dreifach; dreifacher; driewer; drvor; trafarie; derfür,derfir; derfüer; dervor; drfüer; driwer; drüewer; trouver; drewer; drfir
Craig,KLNKT,gelingt; klainikaide; klingt,g'làngt; g'langt; gelangt; g'lingt; g’langt
Craig,XTRS,stroß; strooß; staches; strooss; strüss; strauss; stryß; schtroß; struss; struß; sturz,stros; strosse; stress'; stross'; strasse; stürz; stross
Craig,AVY,ewj; ewiger; ewigi,ewiga; ewige
Craig,TRNK,trink; dringer; dränge; dringe; dring; derung; drang; drunke; tranken,drinke; drink; trinke; trunke; derangier; trinken; dérange; drängen; dringhäue; terung; trank; trunk
Craig,KRR,krache; küriere; kuriere; carrière; courier; crier; croire; kurieren; kurrieren,kracher; krach; grauer; graüer; kürier; kocherei
Craig,ARR,ejrer; eurer; arrière; ehrer; eräch; eruieren; euerer; ihrere; ihrer,eürer; äirer; ariahre; ariehre; irer
Craig,AV,awwer; üwer; ewwe; aber; uewer; über; oweh; üewwer; eben; üewer; owwe; iwwer; oowe; iewer; iewwer; üwwer; eva; ower; auweh; iewe; ewi; iv.; owai; auwe; abah; ieber; ieewer; ivh; ow; ueber; uwah,ewe; iwer; owe; awe; ewer; ewa; aba; owa; ebe; eber; awa; ewig; ober; iber; äbä; éwe; èwe; aw; ebä; öwe; uewwer; ewag
Craig,VLKM,vollkomme; wolkenmeer; vollkumme; willkumm,willkumme; willkumma
Craig,FRFLRT,verflirt; verflucht; verfluchte,verfluecht; verflüecht; verfluechte; verflüechte
Craig,PP,babbe; papa; babe; baba; bäbbe; bubbe; pipe; pupp; bab; babbier; baeb; bappe; bebbe; bébé; bob; bobo; büb; papeyer; pappa; pappe; pü-püh,pape; puppe; bubb; büab; pääpe; pàppe; pipi; bäbb; papier
Craig,AL,alli; il; aller; allen; elle; alleh; eilen; ali; eile; allee; ale; allée; äul; eil’; ell; iil; oehl; oehla; olle; ollen; ulle; ulli; al; all',allei; alle; alla; oel; all; eila; aile; äler; allo; alo; elie; öl; ill; oller; eilig; el
Craig,KPTL,kapitel; kapital,capital; gebaitle; gebattel
Craig,TF,dief; dauwe; dif; diefe; daife; defüer; diefer; diefi; däuwe; htoph; däfe; daöwi; dauf; def; deff; dev; döifi; dv; tauwe; tief,dowe; tiefer; tiefi; defi; tiefa; towa; däuwi; daufe; defuer; tiefe
Craig,ANRL,aanerlei; äinerläi; ainerlay,einerlei; innerlich; innerlig
Craig,TSVNK,zwang; zwing,zwinge; zwinga
Craig,MKL,mackler; mogle; möglieh,möglig; mögli; meglig; miglig; moglich; moglig; möglich
Craig,LT,lytt; lyt; litt; lejt; leijt; lütter; leider; leddi; luejt; lüejt; lytte; leuten; leute; lütt; ludder; ladt; lueder; leiter; lad; liede; laad; laid; lait; läuten; ledder; liedt; lueijt; lyde; layt; läijt; lajt; laade; lädder; laden; latt; lätt; laut; laute; leddig; leed; leide; lett; liejt; löijt; loode; löujt; lut; lutte; lyd; lyede; lytter; litte; läde; lid; leiden,lit; lide; lade; leid; ledig; lied; lüt; lüter; lieda; läiter; lieder; leit; läid; lada; latten; lauter; leiten; liette; lijt; lot; lüader; liter; latte
Craig,VRKST,vergesst; vergeßt; vergißt,vergisst; ver-hä-häxt
Craig,KRNS,gruenz; grüens; kranz,garnies; kränz
Craig,KRTS,kryz; kurz; kriz; kerz; kartes; kratz; kreuz; kurzi; kritz; croyez; gräz; kräätz; küerzer; kürze; kurzer,gratteaus; kritzer; kerze; kurze; kratze; gratteous; krits; gratis
Craig,FRKF,verkaufe; vergaffe; v'rkaufe; verkauf; vergeffe; vorgeweaue; verkäufe,verkaüfe; verkaafe
Craig,KMST,kommst; gemüßt; gemuußt; kömmst,g'heimste; kamst
Craig,FKS,fuchs; veux; fixe; faxe; vieux; vegasse; füchs; vegass; vogese; füchse; fuxi; vegesse,fix; fuxe; fuchse
Craig,LKN,legen; légion; läigne; lecon; liegen; lügner,lücien; legion; làigne; leigna; lügen
Craig,FRVNT,verwandte; verwandt; verwende; verwandti; v'rwöehnt; verawandt; verwandi; verwind; verwinde; verwöhnt; verwund; verwundt,vorwand; fachwänd; verwändt
Craig,PLNTR,plindere; plunder,blinder; plündre
Craig,ARXN,erscheinen; erschienen,erschiene; erschinne; erschien; erschine; erschiena
Craig,KRTL,gredel; gretel; gärtel; graddel; kartell; cartell; gratule; gratülier; cordiale; gürtel; gärtele; gradel; grattel; grettle; guertel; krattel; krattle; krittlich; kroodel,gretele; girtel; gàrtle; krattlen; gratulier
Craig,NS,nüs; nas; nous; nus; neijs; nüß; nejs; naz; nos; niese; nuß; ’nus; naas; nasen; naß; nees; neese; neues; neus; nez; niesse; niß; niz; noos; nuz; nass,nase; nüss; nasse; nusse; näis; nasien; nasser; nassi; neüs; niss; no-z'; nüsse; nis; nuss
Craig,HHR,hiehere; hiehär; höheren; höherer,hoher; höher; höhera; höheri
Craig,NTRL,nadierlich; natürlich; natierlich; nadierli; natierli; nadirlich; naturelle; nädierlich; natürlih,natirlig; natirli; natierlig; natürell; natirlich; natürelle; nadirlig; niadierlich
Craig,ATRS,interesse; adreß; adraß; adresser; intres; intressier; adress,adresse; intresse; entriss; intéres
Craig,AMPFNT,empfinde; empfanden,empfind; empfunde
Craig,ALNT,elend; elendi,elander; eland; elande; elender; eländi; elandig; elende; eländer; elendig
Craig,SMPL,simpel; simbel; symbol,simpler; simple
Craig,KXNT,gschnitte; g'schnitte; g’schnitte; gschnidde; gschont,g'schunde; g’schneit; gschnite; gschunde
Craig,RTH,rooth; rath; rathen; rinther,rothe; roth
Craig,PRMR,brummer; bremer; bromere; première,premier; primaire
Craig,LPT,lebt; lebdaa; lebda; lebten; lobt; läbt,labt; làbtig; labtag; liebt
Craig,HRTSL,herzel; herzele; herzli,harzle; harzlig; harzlich; herzlich
Craig,PFT,pfedder; buffet; pfft; bewejt; pfade,büffet; pfetter
Craig,TP,typ; deby; debie; daub; täub; dabei; taub; debbi; dubbeh; dappe; tappi; dabey; daöb; deb; dobe; doby; tapé; tape; täüb; tip; top; type; typen,dieb; däub; taüb; depe; diebe
Craig,HH,haha; hihi; hehe; hoha; hähä; hohü; huhu; hühü,höhe; hoher; hohi; hahah; höher; hoho; hohen; hohe
Craig,XVV,schwowe; schwoowe,schwewe; schwäwe; schwàwe
Craig,VRTRNK,vertränke; vordrängen,vertrànke; vertrunke
Craig,AXT,ist; est; echter; echti; ischt; aaschüdde; ehschte; ischter; üshätt; echt,echte; ascht; äscht; ast; iustig; echten
Craig,LVNTK,lawendig; lawendige,lawandig; làwendig
Craig,VSNR,wisse-n'r; wissener,wisse-n’r; wisse-nr
Craig,HK,hukke; hack; hucke; haken; heck; hooke; hecke; hek,hugo; heig; hake; hocker; hoke; hocke
Craig,ASKN,auskennen; isigny; usgenn; üsgenn; üssgänn; üssgehn,üsgehn; üssgenn
Craig,XTRF,stroofe; schtroof; striffe; stroof; strofe,streifer; strof
Craig,HML,heimlich; hämmel; hämmele; hammele; hämli; hammel,himmel; heimlig; heimelig; häimli
Craig,KLFR,kaliwer; kohlefyr,klavier; klüwer; kalvier
Craig,SNS,sans; sinns; soyons; sons,sins; seines; sehn’se
Craig,HLF,helfe; helf; helluff; helfer; hälfe; hælfe; half; hälf; hilf; helfen,halfa; halfe; halfer; hilf'; hülfe
Craig,KNKN,kinigin; königin; knackun; kingine,gangen; genügen; köenigin
Craig,AVRXNK,überraschung; ueberraschung; uewerraschunge; iberraschung; überraschungen; ueweraschung; uewerraschung; uewweraschung; uewwerraschung; üwerraschunge,iwerraschung; üwerraschung
Craig,PNM,bonhomme; benemme; benehmen; bien-aimée; bonem,benama; benàmme
Craig,XRV,schriewe; schreiben; scherwe; schrywe; schryewe; schriebe; schriew; schriewer; schriewwe; schriw-i; schriw-ich,schriwe; chàràbià; schreibe; schriewa; schärwe
Craig,TY,déjà; tige; däje; dage; dige,tage; dega; dege; tiger; tiga; tigi
Craig,NYR,nejgierig; nejer; nejere; nejgeerig; nejohr; neijer,nagerie; näjer; neijohr; neujohr; neüjohr; nähjere; neugierig
Craig,VM,vum; wemmer; vomer; wamer,vom; wem; vum-e; wam; wamm; wammer
Craig,RTX,reddsch; rätsche; retsch; ratsch; ratsche; ratschen; red'sch; retisch; ritsche; rütsch,redsch; rutsche; ràtsche; rutsch
Craig,KMNRT,gemeinerot; gemaanrot; gemänerot; gemeinerat,gemäinroot; gmäinroot
Craig,KRLT,köchelt; gerollt; ghüchelt,charlot; gheuchelt
Craig,KRNTR,garandier; garandir; grandeur; garanteer-i; garantiere; kürranter,garantier; garantiera
Craig,NRT,noocht; naacht; niert; nächte; nachti; narredeye; narretei; nocht; nächt,nacht; nachte; nàcht
Craig,VTK,wüetigi; wüetige; wüetig,wiatig; wietige; wuetig
Craig,PLT,bluet; bliet; bald; bilde; bhalt; bludd; blyet; blatt; bild; b’halt; plait; billet; blieht; blit; bluetig; blüht; blyt; bhalte; b’halte; beläidig; belt; blut; bly’t; platt; blüt; b‘halte; beileid; billiet; billit; bladde; blait; blatter; bleeder; bluedi; bluete; blüten; pilutt; plat; platte,blüet; b'halte; plaît; blüte; blàit; blüetig; platta; pleite; b'halt; bilder; b’halta; belada; belade; belejt; bläite; blätter; bled; blöd; blöde; blutt; belajt
Craig,FX,fischer; fuchs; füchs; fichu; fasch; fiehsch; füchse,fisch; fuchse; fische
Craig,VY,wäje; waje; weje; wajer; wäuje; waije; wäeje; voyage; wäjer; weije; wejen; wäije; voyagé; wähje; wauje; weijer; wöije; wöuje,wege; wage; woge; waga; wàge; wàger
Craig,PTN,bitten; boden; bâton; bodin; baden; pontonnier; beden; beeden; betten; bieten,bediene; beiden; boten
Craig,XTT,steht; stadt; staat; stüdie; schteht; statt; schäid’t; schtadt; stade; staunt; stodt; stud; städt; schad’t; städte; stäht; statten; steddi; stede; steijt; stete; stode; stood; studien,stättig; scheidet; stätta; schadet; stejt
Craig,HSR,hieser; haiseri; haißer; hauser; häuser; hüessherre; hüsare; hüsiere; hüssüeche,hiser; heisser; häiseri; häiss-r; häisser; hüssier
Craig,ANKLK,unglück; unglüeck; angelegen; unglieck,unglick; anklag; anklaga
Craig,SK,sagen; sac; sige; scen; sic; sog; soge; sauce,sage; sag; seig; saga; sack; seige; socke; sag'; sieg; sege; säge; sàge; säig; siege; sagé; seiga; siegen; sig; ski; süge; säck
Craig,ANTSY,anzehje; aanzigi; anzaje; anzeije; anziger; einzigi; entzehje; inzeje; anzeje,einzige; einziger; anzeige; anzige
Craig,AST,as-tu; esst; üssieht; eßt; asste; aussieht; uesstier; ussähde; ussieht,isst; ehstier; üsstich
Craig,VRXPRR,versprochen; versprach; versprachen,verspracha; versprocha; versproche; versprache; verspräche; verspruch
Craig,AVRL,uewerall; üeweral; ueweral; iwwerall; üwerall; iewerall; überall; üweral; iewerleij; iewwerall; iwerleij; iwweral; uewerlaj; üewerlaj; uewerley; üewweral; üwwerall,iwerall; awril; üewerall; iweral; iwerlo
Craig,PRTK,prodigia; protège,pratike; bradik; predig; predige; pratik
Craig,TM,dem; demm; dhaim; dym; dim; dheim; damen; dummi; thema; däm; dhäime; dheime; dhäm; dümme; dhäme; time; dummer; dumme; demi; demie; dhaame; dhaime; dheïm; dum; dummen; t'aime; thème; diem,dam; dame; tum; dumm; tom; dümmer; dàm; dm; düme; dumma; tam
Craig,KFLY,g'flöuje; g'flueje; gflöüje,gfahliger; gflöje
Craig,RMTS,rhümatisse; rheumatisse; rhumedisse,rumatisse; rhumetisse; rhumatisse; rümetisse
Craig,ANRM,enorme; inrüme,enorm; eon-arme
Craig,AF,uff; auf; offe; oweh; oowe; eva; auweh; äuf; iewe; ewi; iv.; offen; owai; auwe; äuif; eff; effe; eifer; epheu; iefe; if; ivh; of; ow; üff; uff‘; üffeh; unfuej; uwah; yfer,uf; ewe; owe; ufe; ouf; ewa; owa; ufa; affe; aff; ofe; oefe; éwe; èwe; ofen; üf; uff-e; aw; ifer; öwe; uf-; uf'
Craig,XPR,sperr; spur; spaare; spar; schpier; sparren; spore; sprüe; spüer; spüere; spuren; spurre; spüür; spyr,schaber; spir; spür; sprich; spare; sparre; sperre
Craig,AYTL,eijetlich; äijetli; ejetlich; ajetlich; ajetli; eijetli,eigentlig; eigetlig; äjetli; eigetli; eijentli
Craig,AFM,uff-em; uffem; uff-m; infame; infamie; uff-e-me,uf-em; ufm; uf-m; infamer; uff'em
Craig,RSR,reüssier; reüssire; rösser,rasiere; rasierer; reüssiere
Craig,MX,muesch; muehsch; müeh’sch; masch; maachseh; machseh; machsh; meisch; messch; misch; möische; mueh’sch,müesch; müasch; machs; miech; miüasch; mich; müehsch
Craig,FNXTR,fenschter; feenschter; finschteri; finsterer; finstrer; fanschter,fenster; finster; finschter; finschtere; fänschter; finschtra; finschtri
Craig,HRKLFN,hergeloffene; hergeloffeni,herg'loffene; hargloffene; hargloffener; herg'loffener; hergeloffener
Craig,AVRFL,iewerfalle; üewerfalle; üwerfalle,iwerfalle; iwerfalla
Craig,FRPR,verbüre; vorber; vorüber,frapper; vorberei
Craig,XTK,stecke; stücker; schtecke; stecken; steke; stok; stück; schtock; stage; stek; stekke; stik; stücke; stuecke; stük; stacke; sticke; stüeck,stege; stock; steck; stake; stick; stüecker; stàcke; schuidig; stacka; stäcke; staga; stàge; steg; stiega; sticker
Craig,VKL,wickle; wickel; veküehle; vogler; wackele; wacklig,wagle; wàgele
Craig,R,"'r; ’r; r.; r; reich; ’re; reih; rien; ‘r; ro; ‘re; ’raa; räich; reue; rej; ,harr; 'r-i-e; 143er; hr; rä; raa; räih; räij; räij'; räj; reij; rej’; ren; ria; röuj; rueau; ruei; rüi; 're; ré; roh",rich; rüeh; re; ra; reie; rue; räig; rüah; rüeih; ri; rer; 99er; rauich; rei; reua; rhi; rig; rueich; rueig; ruejh; rüer; ruh; rüh; ruej; reh; r...; r'; roi
