mesure,BasRhinClés,BasRhinPreferredNgram,BasRhinAvoidedNgram
Craig,ANT,_ u n d _; ö n n t _; ö n n t e; ä n d i g; _ e n d _; e n d i _; a i n t e; i e n t _; ö e n n t; a a n t _; i n d e r; u n d a a; i n t e -; _ i n t e; e n d e _; _ a n a t; a n a t o; e n d e n; e h n d e; _ e h n d; o n d e r; ö n d e r; i n d t _; _ u n d e; e i n d e; ä n d e r; ö ö n d e; _ ö ö n d; a n n e t; _ e n t e; _ i n d i; ö ö n d _; u n d e n; e n t e _; i n d e n; e n d i g; a n d e n; _ e i n d; o n n i t; ä n d e _; e n a n t; i n d d a; y n n t _; _ e i n t; a n n t i; e u n d _; _ ü n d _; ü e n d _; u e n d e; e n d u _; a n d e _; a i n t _; a n n t e; ü e n d e; ü n d i g; u n n d a; i n d i e; e n t e i; i n ü t _; e n d t _; e n a d _; o n d e n; ü n d e n; a n a t e; i n ü t t; e n d e r; e n t e u; e n t u e; e n t i _; i n a t i; i n d t a; e n d a i; i n e n t; a n n a d; e n t a _; i e n t è; ü n d e r; _ e n t _; o n d a a; a n t i _; ä n d i _; o n t - i; ö ö n t _; _ i n t i; ü n d t _; _ a n t _; _ e n t t; ä n d e n; a u n t _; e n ä j t; e n a t _; e n t t ä; i n d e h; i n ü d _; i n u n t; o n d e _; i n i t i; i n n t _; e n i e d; a n d t e; u n d i _; _ ö ö n t; _ i n d e; a n n e d; e e n d e; i e n t ’; o n - d e; _ a e n d; _ i i n d; _ i n d é; _ ö n d e; a n d d i; a n d e u; a n h e t; a n t é e; a n t e e; e e n t _; i a n t e; i i n d e; i n a t _; i n d ’ _; i n n i t; o n d u i; o n n t ’; o n n t e; o n t e _; o n t e u; u n d i e; a n d i o; i n u t e; _ i n d u; a n d t i; e u n d e; o n a t e; e n e t t; i n ü d e; a n d ’ _; e h n d ö; o n a d e; u e n n t; _ a a n t; _ a n d ’; _ a n d ä; _ a n d i; _ a n d ü; _ a n d y; _ ä n e d; _ ä n t _; _ a n t e; _ a n t i; _ a n t u; _ e n t -; _ i n - d; _ i n d ü; _ i n u t; _ o n t _; _ u e n d; _ u n d i; a a n d i; a a n t '; a a n t ’; a a n t e; a ç a n t; a e n d _; a h n e d; a h n e t; a i a n d; a n a d e; a n d a i; a n d e i; a n d ü _; a n d ü e; a n d ü h; a n e i d; a n i t ä; a n t - h; a n t o u; a n t u e; a ö n d _; a u e n d; e a n d e; e ä n d e; e a n t e; e i n o d; e i u n d; e n a d u; é n a t e; e n d a g; e n d i e; e n d u e; e n e d i; e n e i d; e n e n t; e n i t i; e n n o t; e n n t ’; e n n t i; e n o d _; e n o t _; e n t e h; i a n d a; i e n d i; i e n t '; i e n t o; i n - d '; i n - d u; i n a t t; i n d e i; i n d t '; i n d u e; i n e d e; i n o d _; i n t i e; i n t t _; i n t u e; i n u t i; i o n e d; i u n d _; o e n n t; ö e n t _; o i n t i; o n d a _; o n d i _; o n d i e; ö n d t _; o n e d u; o n n e t; o n n t _; ö n n t ‘; ö n n t ’; ö n t e _; o n t é e; o n t i e; ö ö n d t; ö ö n t e; œ n n t _; u - a n d; ü e n d ’; u e n d i; ü e n d u; u e n i t; u e n t e; u n d a ö; u n d i ä; u n d i h; u n d t _; u n d t i; ü n n t _; u n t ü e; ü ü n d _; ü ü n t _; y n n d o; a n t é _; _ a n d u; a n d u e; e i n t e; i n d i a; ä n d t _; e a n t _; i e n e d; o n i t t; ö h n t _,u n n t _; ä n n t _; a n d e r; e i n t _; _ a n d e; i n d e _; i n t e _; _ a n d _; u n t e _; ä n n t e; u n n ö t; o n e t _; u n d e r; e n n t _; e h n t _; o h n t _; u n n t i; _ u n t e; i n o t _; a n d a _; e n t i e; i n ü t e; u n d a _; a n t e _; i n d i g; a n d i g; ä i n t _; u n - d e; _ a n t o; a n n t _; _ a n d '; a n t i e; i o n a t; i n d a _; a n t o i; ä i n d _; à n d e _; i a n t _; o h n e t; _ u n t a; e n d a _; u n t a _; a n t a _; e i n e t; o n a t _; e h n t e; o n e t e; i e n d _; _ e n d e; ü n d e _; o n e t t; ä i n d e; u n d e _; _ i n t é; à n d e r; ä n n t '; e n ä d e; i n d ' _; ü e n d t; ù n d e _; o h n e d; e i n d _; e n n e t; u n d e h; u n n d i; o i n t _; o n t a i; e i n e d; i n t a _; u n d ' _; _ a h n t; _ à n d e; _ a n e t; _ a n t é; _ e n t à; a - a n d; ä i n t -; ä i n t ’; a n a t _; a n d ’ h; a n n i t; à n n t _; a n t o _; æ n d e r; e a n d a; e i e n d; e i n ’ t; e i n d i; e i n t ’; e n a t t; e n n t -; e n t a i; e n t i i; e n t o _; e u n t e; i n ’ t _; i n i t e; i n n d u; o n - t à; o n n a d; o u n d _; ü a n t _; u a n t e; ü e n d -; ü e n d '; u n d e -; u n d i a; u n n a t; u n n o t; _ a n d a; e n a d e; a n d i _; e n t i o; _ u n d a; _ ä n d e; a n d t _; i e n t e; e n n t e; a n d o _; u a n d _; a e n d e; a n d t a; a n t e i; i e n t i; ö e h n t; u a n t _; u e n d _; u n d i g; u n e n t; a n d i e; i n e t _; o n n t a; a h n t _; i n e t t
Craig,LPFK,l o p f g; l o p f k,l u p f k
Craig,PYS,p i g e s,b i g ü s; b i g o s
Craig,RMP,r u m b e; r a m b o; r a m b a; r u m b o; r ü e m p; r ü m b e; r i u m p; h r u m p; r a m p e; r u m b a; r u m p e; r ä m b e; r a m b i; r e m b e; r h i m b; r o m p i; r r o m p; r u e m p; r u m b i; r i m p e; r u m m b,r u m p i; _ r u m p; r o m b o; r a ü m b; r ü h m b; _ r a m p; _ r e m p; r a m p o; r o m p e
Craig,PSV,_ b o s w; _ b ö s w; _ b u ß w; b o s w i; b ö s w i; b s v e r; b u ß w i; p a ß v ö,b z ' w à; b z ’ w a
Craig,AKSP,_ e x p e; e x p e r; _ e x p o; _ e x p ü; a c h s p; e x e b u; o k s s p,ä x e b ä; ä c h s p; i k s u p
Craig,RTY,r t i g i; r t i g e; r d i g i; r d j o _; r e d d j; r e t t j; r t a g e; r t e j e; r t j ä h; r t j e _; r d i g e,r d i g a; r t j a g; r e d j e
Craig,PNT,b u n d e; b e n d _; b u n d _; p a n n t; b e n d e; _ b e n d; b h a n d; p o n d e; _ p a n t; b ä n d i; b e n d é; _ b u n d; _ b ä n d; b i n e t; b a n n t; p e n d a; b i n d u; _ p o n t; b ä n d e; b i n d _; p a n t o; b a n d e; b i n d t; p a n t a; p i n a t; p o n t _; p o n t o; _ p e n d; _ p o n d; ' b i n d; b ä n d _; b a n d i; b a n t e; b e n ü t; b i e n t; b i n a t; b u e n d; b u n d u; b u n t e; b u n t i; b u n t ü; p a n t e; p i n n t; p n o t i; p o n d a; p ö n t _; p p a n t; p u n d e; _ b u n t; p o i n t,b i n d e; b a n d _; _ b a n d; b à n d e; ' b a n d; _ b i n d; _ b à n d; b e a n t; b i n d i; b u n d a; b e n u t; b u n t _; b e n d a; b a e n d; b i n d a; h b a n d; p e n d e; _ b ü n d; b e n t e; b i n d ’; b ü n d e
Craig,ASML,e s m o l; i s m o l; i ß m o l; y z m i l,a s m o l
Craig,ALV,e l w e r; ä l w e r; e l e w i; o l v e r; a l w i _; a h l v e; e l l e w; e l e w e; a l w e _; é l i b a; a l a v o; e l v e r; a l v e r; a l e w y; a u e l w; e l e b e; i a l w a; u e l w e; i e l e w; a l l w ä; e l i e w; o u l e v; u l e v a; _ i l - v; a l i w e; a l l v e; a l ü b i; a l w e n; æ l w e r; e e l e v; e h l w ü; e i l w i; e l a w e; e l ä w e; e l e b ö; e l e v e; e l l w i; e l o b e; e l o w o; e l v i e; e l w a a; e l w e i; i l - v o; i l a w ü; i l v e r; i l w i e; o h l v '; o l o v e; o l w e _; u l i b a; u l w e r; e l a b a; e l e b a; _ a l e w,a l l e w; a l w e r; i l w e r; a l w i e; _ a l l w; a l l w a; a l l w i; a l w a _; e l e w à; _ e l è v; e l è v e; ä l w e _; e e l e w; e l e b o; e l e w ä; _ é l è v; _ ü l e w; a l e w a; a l w a g; à l w e r; e h l w u; e l e b i; é l è v e; e l w ü e; i e l w ü; i l w e _; o h l w o; o l l i w; ü l e w e; u l w e _; u l v e r; a l v i e; i l i e v; o l l w e
Craig,KTSF,g e z a w; c h t s v; c h z e f,c h t s f; g e z i f
Craig,TSK,_ d i s c; _ z u e g; _ z u e k; _ t e s c; z u e g e; _ z ü g e; t t s a c; z u e k u; z u e k ü; _ z a i c; z u c k _; _ z u g e; t s a c k; _ z i g a; z e g e h; _ d e s c; z o g e n; h t s k ü; t s k ü e; _ d i s k; d i s c o; _ z u k u; t t ’ s c; t z e k a; z u e g ä; _ z u g _; d t i s c; h t z i g; _ d ü s c; h t s k e; t s k e r; z ü g e n; t a u s c; t s g e r; t s s a c; t s ü g e; t ü s s c; t z e k u; t z ü c k; z i g g _; z u e g ’; z u e k o; z i g i _; t z i g i; z u g e h; d d e s k; d e s k o; t t s k o; z i c k ü; _ d ä s c; _ d u s c; _ t ä s c; _ t ü s c; _ z a c k; _ z a i g; _ z i k k; _ z ü g '; _ z ü k ü; _ z y g _; d a a s c; d a a s k; d d i s c; d e s g e; d e s k i; d e s s c; d i s k e; d i s k ü; h t ‘ s c; h t i s c; h t s k a; h t s o c; h t s u c; h z e g e; h z e k u; h z u g g; t a a s c; t e s g a; t e s g e; t e s k e; t h ' s c; t h ä s c; t h i s c; t h s g u; t s - c a; t s g a i; t s g a u; t s g u e; t s o c k; t s ü e c; t t ‘ s c; t t e s g; t t s a k; t t s g a; t t s g ä; t z e g ä; t z e g e; t z e g i; t z e k ö; t z k i _; t z k y _; t z ü k e; z a c k e; z a i g _; z ä i g e; z e i k o; z e k a h; z e k e h; z e u g e; z i g e n; z i g i e; z ü c k e; z ü e g g; z u e g o; z ü e g ü; z u e k i; z ü g ' h; z u g e _; z ü k e n; _ z ü g a; d s a c k; h t ’ s c; t ä u s c; _ z u c k,_ z e i g; z e i g _; z o g e _; _ z ü e k; _ t i s c; z e i g e; z i g e _; z ü e k u; z i e g e; _ z ü e g; _ z i e g; t z i g _; d u e s c; z ü e k ü; _ z ä i c; _ z i g e; z ü e g '; _ z e i c; z i e g a; z ü e g e; _ z o g e; t ü a s c; t ü e s c; z e i g a; t e h s c; t z i g e; d s e c k; _ z ü a k; _ t a s c; _ z ü a g; _ z u g a; h t s k i; z e i j g; z ü e g a; _ z u g g; z u c k e; t s g e h; _ z ü k u; t t i s c; z u e g a; _ z i g i; z u g g _; t h s g '; t s g h e; z i e g _; z o g a _; z ü a k i; _ d i s g; _ d u s k; _ z u k e; _ z u k ü; - a t s c; ' z i e g; d h i s c; d ü e s c; d u s k i; h t s g e; t e s a c; t e s s c; t h s g e; t s a g e; t s g e _; t z g e _; t z i g a; t z o g e; z a g e _; z e i j k; z i a g e; z i c k e; z i e g u; z i g a _; z ü a g e; z ü a k ü; z ü e g ’; z u k e h; d s ä c k; _ z i c k; h z i g _; _ z e u g; z e j g a
Craig,ARKR,ü r g e r; u r g e r; ü r k r ü; a r a g r; ü ü r k r; a r g r i; o r g e r; e r k r a; e r k r i; e r k o r; a r g a r; e r g r y; e r k a r; _ e r k r; _ ü r g r; _ u r k r; a r k i r; e r - k r; e r c e r; e r g r u; e r g r ü; e r k r e; e r k r ü; o r g ä r; ü r g r o; u r k r ä; i r g e r,ä r k e r; ä r g e r; e r g a r; a r k e r; ü r o k r; _ e r g r; e r g r ö; e r g r a; e r g r i; e r g è r; o r g ' r; u e r k r; e r g e r; e r k e r
Craig,TTS,d e u t s; _ d i t s; d e z u e; _ d e z u; _ t ä t s; t a a t s; _ d y t s; _ d a z u; d a z u _; t t e z _; _ d ä t s; _ d u t z; d u t z e; t d ö i s; t e h t s; h d i t s; d o o d s; d a a d s; _ t o t s; _ t o d s; d e z u _; d d i t s; h d y t s; _ d ü t z; d a a t s; d e i t s; d h ä t s; d o o t s; d ü z i e; t d œ j s; t h ä t s; t u e t s; t ü e t z; d e z ü e; t a t s ä; t ä t i s; _ d e z e; _ d o d s; _ d o u z; d a t e s; d a t e z; d e n t s; d h æ t s; d i t e s; d i t s _; d o d s s; d o u z a; d ü t t s; d ü t z e; d u z i e; h t d i s; h t e z i; h t u t z; t a d e s; t a n t s; t a t e s; t a t i s; t ä t s u; t a t t s; t d ö ü s; t e n t z; t h z u e; t i t s _; t i z i e; t o o t s; t u t z _; t o d e s; t e t s _,t h à t s; d e z ü _; _ d e z ü; _ d a t s; _ d o t z; d o t z e; t a t s a; d e t i s; t a t ’ s; _ t a t s; t ü t z e; _ d ü t s; _ d ü z e; d a t s _; d ä t t s; d ü z e _; t - z e -; t i z e _; t o d s i; t ü e t s; t u t z e; t u t z i; t ü t z u; _ d i z i; _ d o t s; d ä t s _; t ä t s _
Craig,ARNL,e r a n l; ä r n e l,e r n l e; u r n a l; ä r n l e; e r n e l
Craig,KP,_ g i b b; g i b b _; _ g e b i; _ g e b e; c h b i e; _ g i e b; c h ö p p; _ g e b o; _ g e p e; _ k a p i; _ k a p ü; g e p e r; _ g e b ö; g i e b _; _ g ä b _; k a b b _; c e - p a; _ k a p p; - c e - p; _ g e p a; c i p e _; c o u p _; _ k a p o; g e b h a; g e b i e; k a p p _; c h i e b; _ k a b b; _ g e b h; c h i b ü; g ’ h e b; g e b ö j; g e b ö ü; g e b ü h; k a b b e; _ c o u p; g h e b b; k a p i e; g a b e _; c h p i e; k u p p e; _ k o p i; c h o b b; g e b e _; k o p i e; _ g ' o p; _ g ä b e; _ g h ä b; c h e p p; c h ö b b; c h ü b b; c h u p p; g ä b e _; g g u b i; g h ä b _; g u b i e; _ c a b i; _ g h e b; _ c a p a; _ k ü b e; g e b ö i; _ c a p o; _ c e - p; _ c h a b; _ g e b ’; _ g e b æ; _ g e b y; _ g e p o; _ g i b u; _ g p i e; _ k ä ä b; _ k a b a; _ k a b y; _ k a p a; _ k ä p p; _ k a p u; _ k e p i; _ k i p p; _ k ö p e; _ k ö p p; c h - b i; c h - p a; c h a b b; c h a b o; c h a u p; c h e b b; c h ü b _; c h u e p; c i - p a; c i p é e; c o u p a; c o u p o; c u p e r; c u p i e; g ' h ü p; g ’ ü e b; g b i c h; g e b ’ h; g e b a a; g e b a h; g e b ä j; g e b e i; g e b u e; g e p e j; g g e b i; g g e p u; g i e b e; g o ’ b h; g o o b _; k ä b b e; k a p a u; k ä p p e; k a p p ü; k e b a i; k e b ü e; k e p i _; k h a a b; k h a b e; k i b b e; k i p p e; k k e b ü; k k u p i; k k ü p i; k ö p e n; k ö p p e; k ü e h b; k u p i e; k ü p i e; _ g e b ü; g e p e i,_ g i b _; _ c a p i; _ g à b _; _ k a i b; k a i b _; c h a b e; g ' h e b; _ g a b _; c h b o h; c k e b u; c h b ü e; c h o p p; c k b u e; _ g e b a; k a p p e; _ g e b u; _ k a p e; _ g e b _; g e b ü e; c o u p é; c h o b e; _ k ü h p; c h ü e b; h g e b a; _ c a b a; _ c a p e; _ k ö e p; _ k u p p; c a p i _; c h b e _; c h b i _; c h e p e; c h ö e p; c k b ' h; c k b ü e; c k e b e; g ' h o p; g e b a i; g e p à i; g h o b a; g i a ü b; g o b b h; k a i b e; k b ' h a; k e b e i; k ö e b e; _ k ä i b; k ä i b _; _ g e b ä; _ g e p ä; _ c h a p; _ g ’ o p; _ g i b ’; c h a p e; c h ä p p
Craig,PXT,b s c h t; p a s t e; _ b s t e; b e s t _; b y c h t; b e s t i; _ p a s t; b e s t ä; _ b s t ä; b s t a a; b i s t _; p s c h t; p o s t a; b e s t a; b i e s t; b s c h d; b e s t o; b s t ä _; b s t e n; b ü s t e; b y c h d,b e s t e; _ b e s t; p o s t _; _ p i s t; p i s t o; _ b a s t; _ p o s t; b a s t i; b i c h t; b s t a h; b i s t e; b s t à i; p o s t e; b s t e i; b s t e r; _ b i s t; b s t e _; _ b s t _; _ b s t a; _ p e s t; b a s t o; p e s t _; _ b s t i; b a s t a; b s t e h; b s t ü e; p o s t i
Craig,ANSV,e n s w ü; e n s w u; o n s a w; i n s v e; i n s w ä; a n n s w; e i n s v; e n s w e; a n s w u,e n s v e; e n s w a; e n s w ö
Craig,XPNK,s p u n k; s p e n g,s p a n g
Craig,ATKF,i t g e w,i t g ' f; i t g e f
Craig,RPTS,r b u t z,r p u t z
Craig,SRV,_ s e r v; s e r v i; s e r v e; s e r w i; _ s e r w; - s e r v; s a r v i; s e r r w; s e r v u; s r a i w; s s e r w,s e r a w; ’ s e r v; s e r v a
Craig,RTSSK,r z e s k,r z e s c
Craig,ALKM,u l k a m,e l k a m; i l i g m
Craig,FTRS,f t e r s,f d r e s
Craig,ALTSR,e l z e r; a l z e r; ä l z e r,o l z e r
Craig,TMP,_ t i m b; t e m p e; _ t e m p; _ d e m b; d e m b e; t u m b e; t o m o b; _ d a m b; _ d e m p; d a m b e; d a m e p; d m o b i; t e m p o; t t e m b; t e m b e; t a m p e,_ d a m p; t o m o p; _ t a m b; t a m b o; t à m p e; _ t a m p; t a m m b; _ d ä m p; _ d u m p; t u m p e
Craig,SHM,_ s h m e; s h e i m; _ s h m u; _ s h m i; s h a m m; s h i m m; s h m e i,s e h i m
Craig,APRF,ü b e r f; o b e r f,e b r i f
Craig,KLN,k l a a n; c l i e n; _ g l ä n; k l a i n; _ k l ä n; c h l a n; k l e i n; g e l o n; g e l ü n; c h l e n; g e l n _; k l i n i; _ g l u n; _ k l a n; k e l l n; k e l n _; k l ä n _; k l ä n e; c y l i n; c e l o n; c h e l n; c k e l n; g e l ä n; k e l u n; g e l i n; _ g l a n; k e l n a; k l i e n; k ü l a n; _ g l i n; _ k e l n; - k l i n; k e l i n; k e l n i; k k e l n; k l a n e; k l a n i; k l ä n i; k l e e n; k l i a n; k o l o n,c h l i n; g ' l u n; k l ä i n; g ' l à n; g ' l i n; k a l a n; g e l a n; c h l ä n; g ' l a n; g ' l ü n; g a l a n; _ k l i n; c o l o n; c h l u n; _ g l ü n; _ g l à n; c i l i n; g - l à n; g ’ l a n; g à l a n; g l e h n; g l e i n; k a l o n; k a l e n; g e l u n
Craig,FLXT,f l ä s t; f l ü s t,f l à s t; f l a s t
Craig,LY,l ü e j e; l ö u j e; l e i j e; l e j e h; l ö ü j e; l i e j e; l i e h j; l ö i j e; l a a w e; l l e g e; l h a g e; l ä j e h; l a w e n; l u e j e; _ l ö j e; _ l ü g e; _ l ü j e; l ü e h j; l ü j e _; _ l a w e; l e j e _; l a i j e; h l ä j e; l u j a _; l a w e _; _ l a g e; h l a w e; l ä i j e; l l a g e; _ l i g u; l i g u e; _ l e j i; h l e j e; l e e j e; l e g i e; l e j i e; l ö i j i; l a j e _; _ l é g i; l é g i o; l i g i _; _ l o j ü; _ l ö j ü; l ä e j e; _ l é g e; _ l u g i; - l o g i; h l ö j e; l ä i g e; l ä j e r; l a ö j e; l è g e _; l e g u e; l e u j e; l i g e a; l i g é e; l i j e _; l i j e h; l j e r _; l l e g a; l l è g e; l l e j e; l l o g i; l o e j e; l ü g e _; l u g i e; l ü i j e; l l i g e; _ l o g e; l l j e _; _ l a j e,l ü e g e; l i g e _; l i g e r; l e g e _; l a g e _; h l a g e; l a w a _; _ l a w a; ' l e g e; l e g e h; l ü a g e; _ l o g i; _ l i g e; l o g i e; l e g i o; _ l e g i; l i e g e; l l i g u; l ü e g a; l i g i o; _ l e g e; _ l à w e; h l a g a; l ä j e _; l a g a _; l à w e _; h l i g e; l o g e _; l i g a _; l a g e r; l i a g e; l a g a h; l i e g a; l i g i ö; l ü a g a; _ l e j e; _ l ä j e; l e g a _; _ l e g a; _ l i g i; ' l o g e; ’ l a g e; l a g e h; l ä u j a; l à w e n; l à w e r; l i a g ü; l i j u e; l l i g i; l o g a _; l ö j g e; l ö j i _; l u a g e; l u e g a; l ä u j e; l a w e r; l e i g e; l ö j e r; l a j e h; l ö j e _
Craig,MLY,m i l j e; m i l l j; m e l j e; m m i l j,m l i g e; m l i g a
Craig,AFTT,e f t e t; a f t e t,i f t e t; u f t e t
Craig,APSK,a u b s c; a p o s c; i b b s c; i e b s c; e b ’ s c; y p i s c; a b s i c; ä u b s c; ä ä b s c; a b i s c; ä b i s c; e b a s c; e b ä s c; e b e s k; e p a s c; o b e s c; o b s c ü; u e b s c; y e b s c,_ a b s c; _ o b s c; a b z ' g; a ü b s c; i a b s c; e p e s c; a b s a g; a b s u c; i b s k a; o i b s c; e b b s c; e b ü s c; i b ’ s c
Craig,KRTH,g r e t h,g r a d h
Craig,VRN,w a r e n; w ä r e n; v e r n e; v e r n ü; v e r a n; w w e r n; v o r a n; w e r y n; w o r e n; v e r ä n; v o r n a; _ w e r n; w e r n _; _ w r i n; h w e r n; v e r i n; v e r n o; w ä r ’ n; w e r ' n; w e r a n; w e r n ä; w o r a n; w w r e n; w e r n i,_ v o r n; _ v e r n; v o r n e; v e r n i; w e r n a; v e r n a; v e r n u; _ w a r n; w e r n e; ' w a r n; v o r - n; w e r n à; w ö r u n; w a r n _; _ w r o n; v e r n à; v o r n h; v o r n i; w ö r e n; w a r n u; v e r u n; v o r n _; w e r e n; w e r n u; w a r n e
Craig,LMR,l m ä c h; l m i e r; l e m e r; l m e r e; _ l y m r; l - m e r; l a m i r; l i e m r; l y m r u; l m e h r,l m a c h; l e - m r; l - m r _; l l - m r; l m e r _
Craig,KTVL,k t a w l; k t v o l,c t v o l
Craig,NMSK,n ä m s c; n u m s c,n i m s c
Craig,NST,_ n u z t; n s a t i; n s s t a; n u z t _; n ü s s t; n i e ß t; n i s a t; n ä u z t; n n s s t; n s e h t; n s i d é; n s i e d; n s s t i; n ü s s d; n z t e _; n z t i _,n i - s t; n s e i t
Craig,TSVNK,z w a n g; z w u n g,z w i n g
Craig,PK,b i c k e; _ b e k u; _ b e g e; b e g e h; p a c k _; p i c e r; _ b e k o; p e g e i; b e c k _; _ b u c k; b e a u c; p i c i e; _ b u k k; _ p i c k; b ä c k e; _ b e g i; _ b e k ö; b e k ö ö; b ü e c k; p a k k e; _ b a a c; _ b ä k k; _ b i e g; _ b i k k; _ b u g e; _ p a k k; - b o u c; b i k e r; b i k k e; b u k k e; p o k e n; p p i g e; _ b ä c k; _ b e c k; _ b o c k; p e c k _; b i - c o; _ b e i c; _ p i k e; _ p o i k; - b u c k; b i g e n; p o i k e; _ b a i k; _ b a k e; _ b a k k; _ b a u c; _ b e c _; _ b è g e; _ b e i g; _ b e k k; _ b o u c; _ b ü e g; _ b u k _; _ b y k e; _ p a c e; _ p a k _; _ p i è c; _ p o k a; - a b g e; - a b g h; - p i c k; b a i k e; b a k e _; b a k k e; b a u c i; b ä u g e; b b e k a; b è g e _; b e g e e; b e g i e; b e i g i; b e k k e; b g ' h a; b g ’ h o; b g e n _; b i é - c; b i e g ’; b i e g e; b i g e _; b ö c k _; b u g e a; b y k e _; h p e k ü; p a c e _; p e g e j; p i c k e; p i è c e; p p e k ä; p ü c k _; _ b a g a; b e i g e; p i g e _; b o c k _,_ b i k u; b i k u _; _ p a c k; b u c k e; b o g e _; _ b a c k; p è c e _; b a c k e; _ b e g a; _ b ü e c; _ b e k à; _ b i g ü; _ b e k a; _ b e k e; b ä c k _; p ü c k e; _ b e k ü; b e k e h; _ b i e c; b e g a h; b e k u _; p e g à i; _ b i c k; h b ü e c; _ b i g o; _ b o u g; _ p a k e; b o u g i; _ b e k ä; _ b e k i; _ b ü a c; _ p o c k; p i e g e; _ p à c k; - b a c k; _ b o u q; p a c k e; _ b u e c; p a g e i; _ b ü c k; b a c k _; b ü c k e; p o c k e; p u c k _; _ b e - k; _ b e g ä; _ b e u g; _ b i a c; _ p a g e; - b i g e; ' b i k u; ' p a c k; b a a g e; b a c k -; b e - k a; b e a u g; b e g ä h; b e k e n; b g ' h u; b g e h _; b g i e r; b i i c k; b k i e h; b o g e i; b u e c k; p a c k a; p à c k e; p o c k a; b e g e i; _ p ä c k; b e c k e; b a c k i; b u c k _; p ä c k _; p ä c k e
Craig,ASHS,a s h ü s,i s h ü s
Craig,NTNK,n d n a c; n d e n k; n d u n g; n d ü n k,n d a n k
Craig,AVRTS,e w e r z; e w ü r z; ü b e r z; i w e r z; ü w e r z; e v o r z,e b u r z; a w r i z
Craig,YML,j e m o l; j e m a l; j m o o l,j m o l _
Craig,ANTSF,a n z e f; i n z e f; i n z e w; y n z e w; a n z e v; a n z u f; i n z u f; i n z u w; u n d s v; u n z e f,a n d s v; a n z e w
Craig,APRK,e b r o c; ü b r i g; e b r a c; e b r ü c; a b r e c; a b r i c; e p r o c; u b e r k; e b e r g; e b i r g; e b r e c; o b r i g; ü b e r g; u p r e c; y b ä r g,e b r i g; a b r i k; e b u r g; a b r a c; a b r o c; i b r e c; o b e r k
Craig,TSFR,z e f r i; _ z e f r; t s v e r; z u w a r; _ z u f r; t s f r a; z u f r i; z u v e r; z i f e r; t s f r i; t t s f r; z e v e r; z e v o r; z e w e r; d s f r e; h z e f r; t s f r e; t s f r ü; t z f r a; t z f r i; z e f ö r; z e f r ö; z e f r y; z e w i r; z u e f r; z ü v e r; z u w i r,t s v o r; z e w a r; z i f a r; z i f ä r; z u f o r; d s v e r
Craig,SKRT,s k r e t; s k a r t; s k ä r t,s k r i t; s g r a d; s c r i t; s k r a t; s g a r t
Craig,SRM,s e r m _; _ s ü r m; s ' r - m; s a r m e; s e r u m; s r ü m e; s û r e m; s ü r e m; s ü r m i; s e r m a; s s e r m,s e r e m; s ' r e m; s e u r m; s i e r m; s ü ü r m; s r e m _
Craig,TRTM,d r a t m,d e r t m
Craig,TSTSK,t s z ü g; z i t s k; z z e k i,z z u g _; z i t s g
Craig,PRTH,b e r t h,p a r t h; b a r t h
Craig,KFNK,g f ä n g,g f a n g; g f u n g; g f i n g; k f i n g; k f i n k
Craig,SKXP,s g e s p; s g ’ s p; s s g s p,s g ' s p
Craig,APTSTS,a b z e z,a b z u z
Craig,KSP,c h s e b; _ x - b a; _ x - b e; g ' s s p; k ä s e b; x - b a a,c h s u p; c - s u p; k s u p p
Craig,FF,_ f ü n f; f ü n f _; _ f a n f; f a n f a; _ f u f f; f e f f e; f ü n f e; _ v i v e; v i v e _; _ f i e w; f i e w e; f i f f _; f ü n f u; f i n f _; f ü e n f; f y f f _; _ f i n f; f i f f i; f o o f a; _ f f f f; _ f a a w; _ f a v e; _ f a v o; _ f e e w; _ f i v e; _ f o n f; _ v e f e; _ v e w i; _ v i v i; f ä f f e; f a v e u; f e e w e; f e v i e; f e w i e; f f e w a; f i f f -; f i v e _; f y f f e; v e f e h; v i e w e; _ v i v a,f a f f e; f i f f e; _ f i f i; _ v i f _; f i f i _; f a f f _; f i n f e; _ f e n f; _ f i - f; _ f i f f; f - f e n; f a f f i; f e n f _; f i - f i; f i f e _; f e i f e; f h e w e
Craig,AVM,e w i m _; e b a a m; o w e m a; e v u m _; o u v e m; u v e m e; e b u m _; a i w e m; ä w e - m; ä w e a m; a w e m a; e b i m m; i w e m ä; i w w e m; o w e m _; o w o m e; e w a m m,e b a u m; e b u m m; e b ä u m; i v e m e; a i w a m; e b ä m m; e b e m o; i e b e m; i w a m a; i b u m _
Craig,NXPK,n s p a k; n s p a c; n s p e k,n s p e c
Craig,TSMK,z e m a c,d s m a g
Craig,VFR,w y w e r; w e f r e; w e v e r; w i f e r; w o f o r; w v e r _,w i w e r; w e w e r; w i v e r
Craig,NNL,n e e n l,_ n i n l; n i n l ä
Craig,KVTS,c e v e z; q u e t s,q u ä t s; q u a t s
