mesure,BasRhinClés,BasRhinPreferredNgram,BasRhinAvoidedNgram
Eder,AV,i w w; a w w; e w w; e w ö; o o w; _ ü w; u e w; _ e v; ä b e; a w i; ü b e; ö b e; e h w; i b a; a u w; i b ü; e v ö; a w ’; e b ü; i v e; ü w i; i v a; ä v e; ö w e; e w o; u b e; e v u; ä w i; o u v; a v o; e v o; u v e; o w o; e b e; i v _; e b i; a - w; e w ü; e w u; u w e; o w i; e b o; e w ä; ä w e; a b o; e i v; e w _; a i w; a b e; _ a v; ü e w; a v a; a v e; e v a; a v _; à - v; _ i v; _ ö w; u e v; u w i; e w -; i e w; e v i; ü w e; i b u; a w _; e w a; e b a; e w e; e i w,i b i; i w a; o w a; u v i; o b o; ü w a; a w a; e - w; é v o; i w e; a w o; a w -; i w i; a b u; _ i w; a u v; ä u w; i v i; ö v e; o b i; ö e w; _ o v; a b y; e - v; o h w; o v e; ö w i; ü v i; a v i; a b i; o b a; o b e; a b a; i e v; e b u; ä i w; a w e; _ e w; _ o w; _ a w; e b ä; e v e; o v i; e w i; i b e; o w e
Eder,RTL,r t l,r d l
Eder,LS,l o ß; l u z; l s e; l ö s; l e z; l l z; l a z; l s s; l ü z; l i z; l z _; l s ä; l ä s; l l s; l u s; l s _; l ü s; l e s,l z h; h l z; l s a; l ’ s; l - s; l i s; l s o; l s u; h l s; l a s; l o s
Eder,TSP,z e b; z e p; z u b; z i p; t z b,z a p; z ä p
Eder,NTS,n z u; n a z; n t z; n e z; n d s; n z ö; n d z; n t s; n z e; n z i; n z o; n z _,n z a; n o z; h n z
Eder,AKN,a g n,u g n; i k n; e k n; i g n; e g n
Eder,ASF,u s f; e s v; e s f,ü s f; i s v; i z f; o s f
Eder,VT,w a d; v e t; w ä d; w ä t; w i d; w e d; v o t; w e t,v a t; w a t; v ô t; w o t; w i t
Eder,TR,d ’ r; t h r; t ' r; d ' r; t r è; d é r; d ö r; d r '; t r é; t r ü; t ’ r; h t r; d r ö; d r o; d r ä; t y r; t r ö; d o r; t t r; t r ä; d r ü; t r e; t ü r; d d r; d i r; t u r; t r o; d r e; t o r,d r _; t i r; t é r; t è r; d ä r; - d r; t ö r; t r u; - t r; t ä r; d ü r; t r _; d r i; _ d r; _ t r; t a r; d u r; d a r; d r u; t r i; t r a; d r a; t e r; d r .; d e r
Eder,NM,n m ä; n m a; n e m; n ä m; h n m; n o m; n m o; n u m; n m e; n m i; n m ö,n - m; n i m; n a m; n ü m
Eder,TT,d i d; t ä t; t ü d; d o d; t d a; d ä t; t i t; d u t; d e d; h t d; t u d; t ä d; t a d; d ü t; d a d; t o d; t d e; d i t,t ö t; d e t; d o t; t e t; d ü d; t t t; d ’ t; t - d; t o t; t ê t; t a t; t ü t; d a t; t u t
Eder,YM,j a m; j e m,j u m; j ä m; j m o; j o m
Eder,NN,n o n; n ’ n; n e n; n ü n; n u n; n i n,n - n; n a n
Eder,LT,l y t; l d u; l d o; l t ’; l ä d; l ü d; l t i; l ä t; l d e; l u t; l e d; l t ä; l o t; l l t; l e t,l t -; l t a; l i d; l ö t; l t '; l l d; h l d; l t u; l i t; l d a; l a t; h l t; l d _; l ü t; l a d; l ö d; l t e; l t _; l d i; l o d
Eder,ARV,o r v; ä r w,o r w; e r v; a r w; a r v; e r w
Eder,SKL,s k l; s c l,s g l
Eder,FF,f u f; f e f; v i v; v e f,v i f; f a f; f f f; f a w; f i f
Eder,TSF,z u w; t s v; z i w; z e v; z u f; z e f; z o w; z e w; d s f; d s v; z ü v; z i f,t s f
Eder,YL,j e l; j l i; j l e; j u l; j l o,j a l; j ü l
Eder,XT,c h d; s t y; s d i; s d ö; s t '; s t ’; s d a; s t ä; s d u; s t ü; s d e; s t -; _ s t; s t a; c h t,s t è; s d o; s d ä; s t o; s t _; s t ö; s t i; s t e; s t u
Eder,ATL,ü t l; ä d l; u t l; e t l; e d l; i d l,ü d l; i t l; o t l
Eder,FK,f g a; v e c; f f g; f a k; v e k; v i c; f i g; f g e; f k a; f g ’; f k u; f g h; f ü g; f g ä; f k ü; v a c; f i q; f k i; f e k; v e g; f a c; f i c,f e g; f ä c; f e c; v o g; f g '; f u c; f o c; v ö g; f g i; f k ä; v o k
Eder,LY,l j e; l l j,l j u
Eder,RV,_ r v; r ü w; _ r w; r v u; r e w; r i v; r w ü; r o w; r e v; r v e; r v i; r w ä; r a v; r ä w; r ä v; r v é; r w u; r w o,r v o; r v a; r a w; r o v; r i w; r w a; r w i; r é v; r v ö; r w e
Eder,RXT,r s d,r s t
Eder,TSN,t s n; z e n; z a n; z u n; z i n,z ü n
Eder,LK,l y c; l g a; l l g; h l g; l i k; l k e; l ü g; l u c; l ä g; l é g; l u k; l ü c; l ä c; l o c; l g e; l k i; l l k; l e c,l i g; l a g; h l k; l ö c; l e g; l i q; l g _; l - k; l c i; l g u; l k o; l k a; l u g; l o g; l e k; l k u; l a c; l k _; l i c
Eder,NP,n ö p; n b i; n b e; n p a; n a b; n n b; n e p; n i b; n b a; n a p; n e b; n b o; n o p,n ü p; n i p; n u p; n ä p; n - p; n o b
Eder,ASH,i s h; e s h; a s h; u s h,o s h; ü s h
Eder,APTS,i p z,a b z
Eder,PS,b a ß; p e z; b b s; b i ß; b u s; b s _; b ä s; b o s; p s e; b ü s; b s o; b ’ s; b s e; b e z; b a s; _ b s; b s u; p a s; p a z; b i s; b ö s,b s a; b ' s; p p s; p o s; b s ü; p i s; b s i; _ p s; p s a; p e s; b i z; b e s; p s _
Eder,ASTS,e s z; i s z,ü s z
Eder,AFN,o f n,ü f n
Eder,AXT,i s d; e s d; y s t; u s d; u s t; ö s t; ä s t; ü s t; e s t,ü s d; a s t; o s t; i s t
Eder,MV,m w e; m ö w,m w i; m w a; m m w; m w ä
Eder,MTS,m e z; m i z,m z u; m d s; m t s
Eder,TL,t h l; d d l; d l o; d a l; t l _; d e l; t a l; t o l; t u l; t ö l; d l u; t l o; d l i; t t l; t e l; t l i,d ä l; t ’ l; d l a; d u l; d ' l; d ’ l; d ü l; t l u; t l a; t i l; d o l; t ü l; t l ä; h t l; t l e; d l e
Eder,AFL,o f l,i f l; a f l; ü f l; ö f l; e f l; u f l
Eder,ATS,a d s; u z a; a z u; o z i; o d s; a z _; o z e; e z ö; e z e; o t s; e z _; e z u; e d s; ä t z; e z i; i e z; i z _; y e z; ä t s; e z a; ü t s; i d s; ü z i; o t z; e i z; i z e; u t s; e z o; a z a; e t s; i t z,_ a z; e z ä; ä i z; e z ü; u z i; e u z; a z e; a u z; i z a; ä h z; ä u z; o - z; a z i; ü t z; i z i; u t z; a t z; e t z; a t s; o z a; i z u; ö t z; u z e; ü z e; i t s
Eder,TSS,z e z; t z s; z ö s; z e s; z u s; t s z,t z z; z i s; z a s; z ü z; z o s
Eder,TSK,z ü g; t s k; d s c; t z g; z u k; z u c; d s k; t s c; z i g; t s g,t z k; z o g; z e c; z a g; z u g; z ü k; z i c
Eder,YR,j r e; j e r; j a r; j u r; j o r,j ü r; j r _
Eder,NKF,n g v; n g f,n k f
Eder,TSTS,z z e; z e z; t s z,t z z; z z i; z ü z
Eder,HM,h o m; h ä m; h ü m; h e m; h a m,h u m; h y m; h i m
Eder,TN,t ä n; t n i; d n e; d ü n; t e n; t i n; d o n; d n i; t n ä; t o n; t ü n; d u n; d n u; d e n; d i n,t n u; t n a; t n e; t ö n; h t n; d ö n; t n o; d ä n; t u n; d a n; t a n
Eder,SN,s s n; s ä n; s n a; s n u; s n ü; s a n; s e n; z n a; s i n; s ö n,s n e; _ z n; s u n; s o n; s ü n
Eder,NF,n i v; n f ä; n f e; n f u; n i f; n f a; n v e; n f _; n ä w; n f ü; n u f; n e w; n v o; n o f; n a w; n o w,n e f; _ n f; n ö v; n v a; n e v; n ü f; n i w; n f i
Eder,SP,s a b; s i p; s i b; s - p; z b u; s ü p; s a p; s s p; s e b,z b ü; s o b; s s b; z b a; s e p; s ä b; s u p; s o p
Eder,ASV,e s v; e s w,u s w; i s v; ü s w
Eder,PSL,b s l,p s l
Eder,PKS,b o x,b g s
Eder,LTK,l t g; l d k,l t k
Eder,R,r a a; r o o; _ ’ r; _ ' r; r e y; r ä h; _ r .; r ü ü; ’ r e; r ä j; r ö i; r ç o; ’ r _; ' r _; r a u; r é _; h ' r; _ r _; r ü i; r o y; r a h; _ r h; r a j; - o r; r h ö; r r u; h r ä; r r ü; r a i; _ r ö; r u e; r i u; r e u; r r i; r o _; r h e; ’ e r; ’ r a; r i _; _ r ä; r . _; r e j; r u i; r r e; r e n; r a -; r e h; h r i; r ö e; r i g; r h a; r h o; r ü h; h r o; ' e r; r ä i; r o h; - r a; r ü _; ' r -; r i ä; r r ä; r é e; h ’ r; r e a; r e -; _ r é; r h u; r u h; r i e; r i o; _ r o; r e r; r r o; _ r e; r e _; r ö j; _ r a,- r _; r . .; r ' _; r ö h; - ' r; h r a; ' r e; r e ü; r a _; r o j; r a e; - r -; ' r a; r ç i; r ä ä; r a g; r o i; r o u; h r u; - r e; r ä _; ' r u; _ r '; - a r; ' a r; ’ r i; r - a; r i -; _ r ü; _ r u; _ r i; r r y; r h ü; r r a; r - e; r ü e; r i a; r y _; r e i; r h i; h r e; h r _; - e r; r h ä; r i j; r ä u; r r _
Eder,PL,b l u; p l u; p o l; p p l; b l ö; p i l; p l ä; b i l; p l e; b e l; b a l; b l o; p a l; b l e; b b l; b l ä; b ü l; b l é; b l a; _ b l; b u l,b ' l; h p l; b o l; h b l; b l _; b y l; p l ü; b l ü; p l i; p l a; p l ö; p u l; p l o; p e l; b l i; _ p l
Eder,ALV,ä l w; e l w; a l v,i l w; a l w; u l w; u l v
Eder,KXP,g s p,k s b; k s p
Eder,TTS,d a z; t t z; t e z; d i z; d ü z,t i z; d e z
Eder,YK,j a c; j e g; j i c; j g e,j k o; j u g; j a g; j g a; j o c; j ü g; j ü c; j u c
Eder,ASL,e ß l; ä s l; u s l; e s l,a s l; ü s l; ö s l; ä ß l; i s l
Eder,NTL,n d l,n t l
Eder,X,s h _; s h u; c h è; _ s h; s h ä; h s h; c h ä; c h '; c h u; c h ’; s h ü; c h e,s h i; c h o; c h ü; s h ö; s h e; c h -; s h a; - c h; c h ö; c h i; c h a; _ c h
Eder,NTV,n t w; n d w,n d v
Eder,PX,p c h; b s h,b c h
Eder,SH,s h _; s h u; _ s h; s h ä; h s h; s h ü,s h i; s h ö; s h e; s h a
Eder,RM,r ä m; r m ä; r ö m; h r m; r m i; r m u; r m a; r a m; r ü m; r m _; r i m,r - m; r m ö; r m ü; r o m; r m o; r e m; r u m; r m é; r m e
Eder,RK,h r g; r ä g; r g ’; r u k; r a k; r ä c; _ r g; r e k; r k u; r i q; r c i; r é g; r ü g; r k i; r r g; r c e; r g o; r k ä; r i g; r i k; r c o; r k o; r g u; r k ü; r e c; r i c; r k a,r o g; r g _; r g ä; r g a; r g '; r a g; r o k; r u g; r k '; r e g; r k e; r g i; r a c; r k _; r u c; r g e; r ü c; r o c
Eder,NSV,n s w,n s v
Eder,AML,ä m l; u m l,a m l; e m l; i m l
Eder,ARL,o r l; ä r l; u r l; a r l; e r l,i r l
Eder,P,_ b y; p o o; b y _; h b i; p a u; p e u; b e e; b a a; b ü h; _ b h; h p e; b h ä; b ö j; p o _; - p a; b ’ _; b e j; p o u; p i a; b ö i; p a i; b a i; p i o; b e n; b o i; b b _; p a _; p a g; _ b ä; _ p ü; p o h; _ b â; p u i; b ’ h; b h o; b e a; _ b ’; p a y; b ü ü; p e e; b e _; b é _; _ b a; _ b u; h b a; _ p ä; b e h; b h a; b u e; b b é; p e r; p e n; - b a; _ b ü; _ p i; h p i; b e u; b o j; p i g; - b e; ' o p; b ä h; b b u; b e -; p a h; p u h; p o i; _ p e; _ b o; _ p a; p i _; h p a; p p a; b i e; p a a; b e r; p p i; _ b e; p ä h; b o u,h - b; b a ü; b b i; b o _; b i _; - b u; p p -; b ä _; h b o; _ b '; p é _; p o è; ' b e; p e _; b ' _; b ä u; b ö e; b a j; _ b é; h b ü; - b i; - a b; b i g; b a u; b h e; b ä i; b i -; h p ä; b - e; b e o; p e a; b a e; b a g; b i '; p a -; p p é; _ p y; - b ü; - p i; ' b i; ' é p; ' p a; ’ o p; b b h; b h u; b b e; _ p u; b a _; p e i; b ü e; p p o; b ' h; p ä ä; b i a; b a h; p i e; b o h; p p e; h b e; b b a; p ç o; _ p o; b e i; _ b ö; p p _; _ b i
Eder,SKR,s k r,s g r
Eder,VM,v u m; w u m; w e m; w i m,w a m; v o m
Eder,V,w w e; _ v '; w a i; _ w ö; w a a; w ü _; w e j; v e i; w ä j; w e e; _ v ä; w a j; _ w ä; w a y; w i _; w ä h; w a h; h v e; v e j; h w ü; _ v u; w ü e; w u e; v e a; - v i; v . _; _ w ü; v o i; w e h; v e _; h w e; v o u; v ö j; _ v ö; _ w u; v i _; h w ä; w ’ i; w ö i; _ v ô; h w o; w a u; v a _; h w a; h w u; w ä i; w o _; w e n; w e _; w i e; v e n,w u _; ' w a; w a g; v o _; v u _; ' w e; w a _; w i h; h - w; - w i; _ ' w; w u h; - w e; ’ w e; - v e; w - i; _ v é; h w ö; w e -; w i g; v e u; - o w; w e a; _ v .; v é e; w i -; w o h; _ v a; _ v o; _ v i; v i e; w ö e; w ö h; w - y; w e i; h w i; v e r; - v o; _ v e; w e r; _ w a; _ w i; v o y; _ w e; _ w o
Eder,ANY,i n j; o n j,a n j
Eder,KR,c r o; k r u; k r e; k r ü; g ä r; c a r; g r ü; k r ä; k o r; k ü r; c r a; k r o; _ c r; k u r; c e r; g r u; c o r; _ k r; g r o; k i r; k e r; g r ö; k a r; g i r; k r i; _ g r; c i r; g e r; c h r,g ' r; c k r; k ä r; g è r; g ’ r; k r ö; c r e; g r ä; - k r; h k r; c r i; k ö r; g a r; g r e; g r a; k r a; g r i
Eder,AR,e j r; u h r; ü r r; ü r a; e ’ r; ü ü r; u r ü; e r ä; u r i; o r r; y e r; e r ö; a e r; a u r; ä r u; e r o; e e r; ä r e; e r u; ä r _; a r ç; u e r; u r r; e r ü; a r o; i è r; û r _; a r -; u r o; i r a; ä h r; è r e; _ u r; u r u; ä r r; é r i; a r i; e r ’; a - r; o r ’; o r é; é r a; e u r; o u r; ä c h; o i r; ü h r; ü r i; i r é; o o r; e r i; y r e; ö c h; u i r; i r r; u r a; e r a; ä r i; o r _; ü r _; u c h; i r u; y o r; ö r '; a r u; a a r; i r e; ö r _; i e r; e r e; _ o r; a h r; i r i; ö r e; _ a r,i a r; ä r ä; ü r o; i r o; o r ü; i r -; o r -; ü r e; ö r u; o r u; e r ç; e - r; ä ä r; _ ü r; é r é; i - r; o - r; ü e r; e i r; u a r; ö e r; o h r; _ i r; u r e; a r e; ü c h; o r i; i h r; _ ä r; a r _; o r a; i r _; a r r; u r _; a r a; e r -; y r a; e h r; a i r; e r r; _ e r; a c h; o r e; o c h
Eder,FT,f f d; v e t; f t i; f d e; f f t; f e t; f ä d; f a d; f ü t; f e d; f i t; f t u; v o t; f t _,f u t; v a t; f o t; v ô t; f ä t; f a t; f t e; f i d
Eder,NV,n i v; n w ü; n v e; n ä w; n w e; n e w; n w a; n v o; n w ä; n a w; n o w,h n w; n w o; n ö v; n w i; n v a; n n w; n e v; n i w
Eder,AKR,e k r; a g r; o g r; a c r,e c r; o k r; i g r; u k r; a k r; e g r
Eder,APK,a b k; e b k,i b g; a b g
Eder,TV,t v e; t w ä; d w i; t i v; t w a; d e v; t t v; t a w; d u w; t w e; t t w; h t v; d w a; h t w; t w u; t e w; t o w; d e w; d w e,t u w; t v o; d v i; d o w; t ü w; t i w; d ü w; t w i; d v e; t - w; t e v; t h w; t w o; d i v; d v o
Eder,HT,h ä d; h u t; h e t; h e d; h o d; h ü t; h a d; h u d; h o t,h a t; h i t; h ä t
Eder,RTS,_ r z; r z u; r o z; r z i; r d s; r e z; r z _,r z o; r t z; r z ü; r z ö; r a z; r z a; r i z; r ä z; r z ä; r z e; r t s
Eder,APT,u p t; ä b t; o b t; e b t; u b t; e p t; a b d,ü b t; i p t; ü p t; i b t; y p t; a b t
Eder,NKL,n k l,n c l; n g l
Eder,YT,h j t; j t _; j d a; j ü d; j t e; j e d,j - d; j e t; j u d
Eder,HS,h u s; h e z; h e s; h ä s; h o s; h i s,h a s; h ü s
Eder,RNT,r n t,r n d
Eder,MN,m ä n; m é n; m n ä; m ü n; m o n; m a n; m i n; m e n,m n i; m ö n; m n a; m u n
Eder,YN,j e n; j o n; j i n,j ü n; j u n
Eder,ATM,e t m; a t m,a d m; i t m
Eder,ARH,e r h,o r h
Eder,FL,v e l; ’ f l; f é l; f ä l; v é l; f f l; f l ö; v i l; v a l; f l ä; f l i; f l e; f e l; f i l; f l _; f l u; f l a; v o l,f l o; f l ü; f o l; f a l; f ü l; _ f l
Eder,KSF,g s v,x a v
Eder,NKS,n i x; n c s,n g s; n k s
Eder,NKV,n g v; n q u; n g w,n k w
Eder,PT,b d e; b b t; b d a; b ü d; p ö t; b a d; p ü t; p t i; p e t; b o d; p t o; b â t; b i t; b t e; b u d; p u d; b u t; p t _; p a t; p i t; b e d; b t ’; b e t; p p t; b o t,p u t; p t a; b t i; p o t; p e d; p ä t; b t _; p t e; b a t
Eder,ANS,ö n z; u n z; ö n s; ä n z; ä n s; e n z; i n z; o n z; ü n s; a n z; a n s; e n s,ü n z; o n s; u n s; i n s
Eder,APR,e p r; ü b r; u b r; e b r,o p r; a p r; i b r; a b r
Eder,LF,l e f; l v e; l i f; l ö f; l l f; l ä w; l u f; l a f; l ö w; l o w; l p h; l v i; l ü w; l f _; l f e,l f i; l f a; l i w; l a v; l i v; l ä f; l o f; l - f; l f ’; l a w; l e w; l f o
Eder,LV,l v e; l ä w; l ö w; l o w; l v i; l ü w; l w e,l l w; l i w; l a v; l w a; h l w; l i v; l w i; l w u; l w ü; l a w; l e w
Eder,ANR,e n r; a n r,o n r; i n r; u n r
Eder,KP,k a b; g ä b; g e p; k ö p; c e p; g e b; k b a; c h p; k a p; k u p; g i b; g b i; g b u; k ä p; c h b,g o b; c a p; c k b; k b u; k o b; g a b; g b a; k e p; g y p; k b ü; k p i; k e b; c a b; k o p
Eder,ALM,i l m; ä l m,a l m; e l m; o l m
Eder,AKK,a c q; o c c; u c c; i g k,a c c
Eder,KF,g e f; c a f; k ö f; g f ü; g u f; g f ä; g e w; g ’ f; c h f; g f i; g ü w; g v e; g f o; g i f; _ g f; c h v; k ä f; g f a; g a f,c k f; k f i; g v o; c i v; k u f; k o f; g ' f; g ä w; k f a; k f u; g f u; k a f; g f e; g a w
Eder,M,m ö j; _ m ’; m a a; m o o; - m e; m a j; m ä h; m e e; m m '; m ö i; ’ m e; - m a; m é e; m u e; _ m '; m - e; m h a; m h ä; _ ' m; ' m _; _ m u; _ m é; h m o; m ' e; _ ’ m; m o i; m e y; _ h m; m o _; ’ m _; m e j; m a i; m ’ e; h m e; h m i; _ m _; h m a; _ m ä; m a u; m ü h; ' e m; m ü _; m a h; m ö e; m e n; m m e; h m u; m e -; _ m o; m e r; _ m ö; _ m a; h m _; m e _,m i g; - m ’; m é _; ' m e; h - m; m o h; m m a; m i a; m i '; m i è; m a g; _ m .; m . _; ’ m a; m m o; m ' _; m i _; m ü e; m ä u; - m o; - m i; h m '; m i -; - m ä; ' m i; ’ m i; h m m; m h e; h m ä; _ m ü; m i e; m o u; m a _; - m _; - e m; h m ü; m ä i; m m u; m e h; m e i; ’ e m; m m i; m m _; _ m e; _ m i
Eder,TST,z e d; d s t; z i d; t z t; t s t; z e t; t z d,t s d; z ü t; z i t
Eder,AFS,e f s; u f z; o f z,u f s; a f s; i f s; ü f s; o f s
Eder,ALTS,e l z; o l z; a l z,ä l z
Eder,PF,p e v; p f u; p f ü; p f i; p f f; p f ö; p f o; p f ä; _ p f,b f a; b i f; p f a; b ü f; b e v; b f ü; p f -; p u f; b e f; p f e; b e w; p f _
Eder,ASS,e s z; i s z,ü s z; u ß s
Eder,VV,w o w; v i v,w i w; w e w; w ä w
Eder,AM,y m _; a a m; a n m; è m e; é m o; a i m; _ ä m; e m m; e m u; a m u; ä m _; i u m; i - m; o m m; e m a; e h m; u e m; i n m; e m ü; a m m; e m -; a m a; a m i; a u m; ä m e; o m e; a h m; e m e; ü m m; ü m o; o h m; ö m e; o m ö; u m o; e u m; e m i; e m ä; ä u m; u m m; a m _; u m _; e - m; u m e; u n m; _ a m; _ i m,a ü m; é m e; i m o; u m -; e j m; i m -; i m u; a m ü; ä m m; ä i m; ü e m; _ o m; o m _; a m o; i h m; e i m; i m i; a m é; u m i; o è m; ä h m; y m e; u m a; o m i; ü m e; o m a; i e m; ü m _; i m a; i m m; _ e m; ü h m; o m o; i a m; e a m; e m o; i m _; i m e; e m _; a m e; _ u m
Eder,AS,u e ß; u ß _; i ß _; ü ß _; i ß e; e ß e; o ß _; e ß _; a ß _; ü ü s; e i ß; o ß e; i e ß; ö i s; o ß a; e e s; a a s; i j s; o o ß; _ a ß; é s e; y s a; a s '; ü e ß; a z _; o o s; i s ’; e s ä; u s i; ä j s; u s a; a i s; e s ü; a s ’; ö s u; e z _; a u s; o s o; ä s i; u i s; _ u s; è s _; a j s; i s o; u e s; e - s; i s -; é s _; i e z; i z _; ö j s; e s u; i s '; e s i; u s e; ä s e; u s _; a e s; y e z; e ’ s; u a s; e j s; o u s; e h s; a s i; e u s; o s a; ä u s; i ö s; e i z; a y s; e s a; u s s; ü s s; ö s i; i o s; i s a; ö s _; ä s o; i z h; e s e; e z -; ö s s; ä s _; o i s; ö s e; ä s s; o s _; i s e; e s _; a s e; i s _,_ a z; i a s; ü h s; ü s e; a s a; _ a s; _ ä s; ä i z; é e s; i h s; ü e s; ü s a; e ü s; u s -; y s _; _ o s; e s o; ö e s; i u s; e u z; a s o; i ß i; a u z; ä h z; ä u z; é - s; i ' s; i s ä; o - z; ö s a; e i s; ä i s; o s i; a s s; e s -; ü s i; _ ü s; y e s; i s i; o s e; o s s; ü s _; _ e s; i s è; i e s; i - s; ü s -; e s s; i s s; a s _; a s -; _ i s
Eder,AXP,a s p; i s b; e s p; e s b; a s b; u s p,i s p; o s p; o s b; ü s b; ü s p
Eder,NL,n l o; n l a; n u l; n e l; h n l; n l ö,n o l; n l i; n n l; n ä l; n l ä; n a l; n l e
Eder,ALS,e l z; e l s; o l z; ä l s; a l z; i l s; a l s,ä l z; o l s
Eder,TP,t y p; t b o; d u p; d i p; t b e; d b e; t t b; d a b; d e b; d a p; t u b; t b ü; t o p; t i b; d u b; h t p; d o p; t u p,t b i; d b o; t e b; t i p; d ä p; t e p; d b i; t ü b; h t b; t b a; d o b; t a b; d e p; t o b; t a p
Eder,AFT,ä f t; ö f t; u f t; o f t; i f t; a f t; e f t,ü f t; u f d
Eder,VR,v ' r; w ä r; v r a; w u r; w ü r; w r i; _ v r,v a r; w i r; w r _; v r i; _ w r; v r e; w a r; w o r; v o r; w ö r; w e r
Eder,AX,i s h; e s h; a s h; u s h; e c h,o s h; ü s h
Eder,SS,s o z; s e z; _ z s; s i z; z s a; s ü s; s u z; s e s; s u s; ß e s; s i s,z ' s; s s z; s - s; s y s; z ’ s; s a s; s s s; s ä s; z s i
Eder,AMP,i m b; o m b; y m p; u m b; ü m b; e m b; ü m p; a m p; ä m p; e m p; a m b,u m p; o m p; i m p
Eder,TX,d s h; t s h,t c h
Eder,PP,b u b; b ä b; b a b; b e b; p i p; p a p,p u p; p u b; p ü p; b i b
Eder,MS,h m s; m ä s; m s o; m m s; m s _; m a ß; m s e; m e z; m a s; m e s; m u s; m i s; m i z; m o s,m s u; m ü s
Eder,HP,h u p; h o b; h ö p; h ü b; h ä b; h a b; h o p; h ü p; h e p; h i p; h e b,h ä p; h y p; h a p
Eder,N,n o o; n e e; n é _; _ n -; n h o; n h a; _ n '; ' e n; ’ n e; h n '; - n '; n o u; _ ’ n; n e j; h n h; n o h; n n '; n ä j; - a n; _ n _; ç o n; n ' _; n a a; n ä h; h ’ n; n h e; ' n e; n n u; n e h; n - i; n ä _; _ ' n; n ç a; n h ä; n n h; n i o; n e n; n i _; - n _; n u e; _ n ä; n n o; n e a; n n ä; ' n o; ’ u n; n i i; n ü j; n a u; ’ n _; _ n ’; n ’ _; n e u; n n i; n ä u; n a _; n a i; _ n ö; h n u; _ n ü; h n _; h n i; n e r; n n e; n ö e; n ’ e; n h ö; n n è; n n ü; n é e; h n ü; n - e; _ n a; h n o; n e _,n ü a; ' n u; n n ö; n ä i; n n -; n e ü; h n -; n i a; n h ü; ' n _; n u _; n i è; ' a n; n u i; - n i; - n e; n i g; ' n i; h ' n; - e n; ' n a; n a g; n ç o; - i n; h n ’; n ü e; n e -; n a -; ’ n i; n h i; n i -; n o _; h n a; n n a; - n a; n a h; n i e; n e i; - n -; _ - n; n - _; n - a; _ n e; h n ä; n a j; n h u; n n ’; _ n u; _ n o; h n e; _ n i; n n _
Eder,KS,k u s; h g s; c a s; c è s; k ö s; c u s; g u s; g s e; x e _; g e z; k ü s; g s u; k ä s; g s o; g ’ s; x i e; c k z; k s i; c e s; g s a; g s s; c h z; k o s; c h s; k s e; x e r; _ x -; k s s; x i o; c s _; g e s; k i s; g s _,k e z; g i z; g ä s; k a s; c o s; k s _; g ' s; g a s; g s i; c ü s; g ü s; k s a; g s ä; g s ü; k e s; _ x a; _ g s; c k s; g i s; g o s
Eder,T,d a i; d h u; _ d h; d o o; d ü ü; h d i; d d i; t h ä; h d e; d h ü; t u a; - t o; t u _; d a a; t - i; t ä u; d d _; - t u; d é e; d i u; d d a; d e u; h t o; d h ä; _ t '; d h i; d h a; _ t y; _ t ä; d e i; h d a; d i o; t t ’; d d e; t t '; _ d .; d t a; t ’ e; d ü e; t a u; d a u; d t i; d a j; t ä j; d h o; d ä j; t u e; d e a; t ’ _; - d i; t - à; d d y; t é e; t e e; _ d ö; d u _; t e n; t t u; d a h; _ t u; h t ’; d é j; t u i; d . _; t ü _; t i _; t h u; _ d ’; d ’ _; t e j; t a a; d e h; t ü h; h t '; t h a; t i o; t o u; d t e; d t _; t e -; d a g; d h e; _ d ä; _ t -; d ’ h; d i -; d i h; t . _; d u e; t a i; t e u; t e h; d i g; d i e; h t e; t t e; _ d ü; t t i; h t i; d ü _; d e _; d o h; _ d i; d e n; t e i; t e _; d e -; d ä i; _ d e; h t _,t h ü; t t -; t t o; d ö j; t a g; t - ç; t i -; t t a; - d a; t ö e; d d ä; t i u; d i a; t ä i; t h i; _ t ü; _ t h; t a h; t i a; t ü a; t a _; h t -; _ t i; h t ä; t ' _; _ t ê; t o _; _ t a; t o h; d ä u; t e a; _ d _; _ d t; d a e; _ h t; _ t _; - t i; d h ö; t ' i; t ä h; t h e; t h o; d a _; h t u; t ü e; h t a; - d e; _ t ö; _ t o; t h _; ’ t _; _ d é; t - e; d ' _; d e e; d i _; _ d '; _ d u; t o i; t i g; d o _; t i e; t é _; _ t e; t t _; _ d a; t e r; d e j; _ d o; d e r
Eder,AFP,e f b,u f b
Eder,KY,g j a,_ g j
Eder,ANK,o n g; o n k; e n k; a n c; u n k; i n c; ä n g; a n q; e n c; u n g,i n q; o n c; ä n k; ö n c; i n k; ü n g; e n g; a n k; a n g; i n g
Eder,ALH,e l h; a l h,i l h
Eder,SL,s l _; ß l i; s l u; ß l e; s ' l; h s l; s l o; s ü l; s l ä; s ä l; s e l; s o l; s u l,s ’ l; s s l; s l e; s i l; s a l; s l a; s l i
Eder,AKS,i x e; i k s; a x e; e u x; e x _; a k z; u x _; a x i; ä g s; i x _; a u x; e x e; ü g s; i x i; _ e x; e x i; i g s,u g s; a g s; a i x; o u x; u x -; a k s; o x e; o g s; a x _; e x -; e g s; e x a
